Time,w1,x1,y1,z1,time2,w2,x2,y2,z2
1729028463.56489,-0.9993707772124942,-0.0036516807433162853,0.0029903208607183654,0.035153561165182756,1729028463.564899,-0.9993900430790735,-0.014586551716514268,0.017850601642147215,0.026232238265965657
1729028463.573193,-0.9993708602465052,-0.003650390729383177,0.0029948118227027722,0.03515095218951636,1729028463.5732071,-0.9993901623354537,-0.0145950109199561,0.017851991176238327,0.026222042147884816
1729028463.581543,-0.999370878187611,-0.0036513968561329014,0.0029918307128899814,0.03515059146739952,1729028463.58156,-0.9993900686811434,-0.014601533284696308,0.017848246917805278,0.026224529151091802
1729028463.589806,-0.9993707754560688,-0.003650799472893013,0.002986814891554586,0.035154000687663944,1729028463.5898151,-0.9993896577591429,-0.01465238458173891,0.017820760773939622,0.026230518019481175
1729028463.5980968,-0.9993708701399103,-0.003652595206048554,0.002981223157533352,0.03515159701271775,1729028463.5981052,-0.9993900776045092,-0.014762187502014518,0.017748107541487746,0.026202199993598296
1729028463.606478,-0.9993707733219237,-0.0036534097294938536,0.002976119809350684,0.03515469724189246,1729028463.606485,-0.9993887819923387,-0.014858479090962244,0.017664922889592302,0.02625335266738438
1729028463.614903,-0.9993709413089858,-0.0036547803639251164,0.002963326198789065,0.03515085981199629,1729028463.614914,-0.9993895948798486,-0.0148886908746603,0.017631357642401625,0.026227843175082477
1729028463.6231868,-0.9993709644498452,-0.003656047062071053,0.0029578582959832026,0.035150530703919054,1729028463.623202,-0.9993894349645369,-0.0148993045085332,0.017629851095850285,0.026228922142623734
1729028463.631498,-0.9993708198043544,-0.0036560497482082416,0.0029607995138217712,0.03515439503177825,1729028463.631507,-0.9993887986880222,-0.014870623830520178,0.017661889744888623,0.026247880951471625
1729028463.639814,-0.9993707488509249,-0.0036538443348445404,0.002964340135779728,0.03515634295938391,1729028463.639822,-0.9993889859190249,-0.014807588319056752,0.01771130586911043,0.026243090449246054
1729028463.648067,-0.9993709906146131,-0.0036536517961327478,0.0029691660264455372,0.035149082486279515,1729028463.648075,-0.9993900997831879,-0.014719328467610787,0.01778829797433201,0.026198211389113435
1729028463.6565208,-0.9993711016098891,-0.003652428008251698,0.002980391000092736,0.035145103587383104,1729028463.65653,-0.9993890304806915,-0.014605633594260259,0.017889903466090137,0.02623342478876295
1729028463.664875,-0.9993711605622237,-0.0036496820012850584,0.0029948772549829093,0.0351424809601003,1729028463.664889,-0.9993896323838524,-0.014504552585841513,0.017968840608441596,0.026212619196516133
1729028463.673098,-0.9993710839627667,-0.003649070758797538,0.003012265461705638,0.035143236596394456,1729028463.673106,-0.9993904133710129,-0.014422853334038093,0.018025701686505885,0.026188872494441632
1729028463.681495,-0.9993712554469608,-0.003648727291633853,0.0030195988534054193,0.03513776598307533,1729028463.681503,-0.9993901527324155,-0.014382464275034396,0.018071268250338692,0.02618962784540646
1729028463.689816,-0.9993707734646502,-0.003646614567546673,0.003024234496065856,0.0351512923315131,1729028463.689824,-0.9993890943618811,-0.01441039119566268,0.018056222850374365,0.02622501692096485
1729028463.702508,-0.9993711710365814,-0.003646730911128772,0.0030273182784455294,0.03513970971244468,1729028463.702517,-0.999390712445577,-0.014409448823513245,0.018075728628442443,0.026150328806261225
